Code groupe;Libelle groupe;Type groupe;Milieu groupe;Support groupe;Code paramètre;Libelle paramètre;Fraction paramètre;Unite parametre;Defaut parametre;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1461;Eth6Phtal;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1464;Chlorfenvi;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1474;CProphame;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1476;Chrysène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1486;2,4DiClPhe;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1497;Ethylbenz.;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1517;Naphtalène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1519;Napropamid;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1524;Phénanthr.;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1537;Pyrène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1540;Chlorpyr-m;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1548;245 TCPhen;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1549;246 TCPhén;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1584;Biphényle;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1600;4ClToluène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1601;3ClToluène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1602;2ClToluène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1614;3,4DClNBe;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1615;2,5DClNBe;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1617;2,3DClNBe;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1618;Me2 Napht.;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1619;Me2Fluor.;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1621;DB(ah)anth;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1622;Acénaphtyl;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1623;Fluorène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1630;TCB 123;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1631;1245 TTCB;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1633;IsopropBzn;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1636;4Cl-3MPhé;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1652;HCBu;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1660;Tetraconaz;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1661;Tébutame;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1664;Procymidon;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1667;Oxadiazon;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1688;Aclonifène;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1694;Tébuco.;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1743;Endosulfan;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1744;Epoxcz;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1770;Oxydedibut;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1777;ClTPhT;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1814;Diflufenic;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1815;BDE209;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1820;TributSn;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1847;Tributyl P;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1888;PentaClBz;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1903;Acétochlor;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1920;p-octyl-Ph;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1921;5BDEMIX;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1936;tetrabutSn;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1941;bromoxy oc;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1950;Krésoxym;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1955;C1013Clalc;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1957;Nonylpheno;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1959;4-ter-ocph;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);1967;Fenoxycarb;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2022;Fludioxoni;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2547;Fluroxymep;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2555;Thallium;Particule < 63 µm de M.E.S.;milligramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2559;Te;Particule < 63 µm de M.E.S.;milligramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2609;8BDEMIX;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);2879;Tributytin;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1017;Analyses de micropolluants sur MES;ANA;Prélèvements et analyses Rivières;Matières en suspension (M.E.S.);6372;TPhénSn;Matière sèche de particules < 2 mm _ MES;microgramme par kilogramme de matière sèche;O;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;6358;CL 9673;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1082;B(a)A;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1093;Thiodicarb;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1104;Amétryne;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1110;AzinphosE;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1111;AzinphosM;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1116;Benzo(b)fl;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1117;Benzo(k)fl;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1118;Benz(ghi)P;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1120;Bifenthrin;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1122;Bromoforme;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1123;Bromoph. E;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1124;Bromoph. M;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1127;Captafol;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1131;Carbophéno;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1138;Cyhalothri;Eau brute;microgramme par litre;N;
1018;Autres paramètres sur Eau;ANA;Prélèvements et analyses Rivières;Eau;1144;DDD 44';Eau brute;microgramme par litre;N;
